LSOA11CD,population
E01017664,1375
E01017665,3188
E01017666,2497
E01017667,1613
E01017668,1641
E01017669,2846
E01017670,1904
E01017671,1627
E01017672,1658
E01017673,1393
E01017674,1760
E01017675,2132
E01017676,1430
E01017677,2536
E01017678,1422
E01017679,1612
E01017680,1263
E01017681,1423
E01017682,1382
E01017683,1956
E01017684,1189
E01017687,2775
E01017688,1157
E01017689,1321
E01017690,1178
E01017691,1352
E01017692,1663
E01017693,1167
E01017694,2435
E01017695,1201
E01017696,1469
E01017697,1378
E01017698,1416
E01017699,2080
E01017700,1626
E01017701,2900
E01017702,1533
E01017703,1378
E01017704,1292
E01017706,1388
E01017707,1313
E01017708,1649
E01017709,1746
E01017710,1655
E01017711,1800
E01017712,2476
E01017713,1478
E01017714,2019
E01017715,1216
E01017716,1982
E01017717,1783
E01017718,1875
E01017719,1377
E01017720,1303
E01017721,1738
E01017722,1460
E01017723,1354
E01017724,1581
E01017726,1150
E01017727,1793
E01017729,1663
E01017730,1635
E01017731,1306
E01017732,1606
E01017733,1297
E01017734,1676
E01017735,1416
E01017736,1545
E01017737,1338
E01017738,2740
E01017739,1315
E01017740,1509
E01017741,1768
E01017742,1868
E01017743,1990
E01017744,1522
E01017745,1764
E01017746,1734
E01017747,1555
E01017748,1964
E01017749,1833
E01017750,2256
E01017751,2237
E01017752,2290
E01017753,1288
E01017754,1625
E01017755,2142
E01017756,1560
E01017757,1252
E01017758,1379
E01017759,1945
E01017760,1646
E01017761,2155
E01017762,1440
E01017763,1775
E01017764,1751
E01017765,1749
E01017766,2317
E01017767,2362
E01017768,2395
E01017769,1608
E01017770,1777
E01017771,1569
E01017773,1552
E01017774,1309
E01017775,1783
E01017776,2270
E01017777,1840
E01017778,1337
E01017779,1139
E01017780,1362
E01017781,1322
E01017782,1549
E01017783,1542
E01017784,1619
E01017785,1527
E01017786,1494
E01017787,1571
E01017788,1622
E01017789,1434
E01017790,1555
E01017791,1567
E01017792,2636
E01017793,1510
E01017794,2443
E01017795,2349
E01017796,1869
E01017797,1435
E01017798,1870
E01017799,2252
E01017800,1894
E01017801,1728
E01017802,1778
E01017803,1381
E01017804,1952
E01017805,1963
E01017806,1722
E01017807,1688
E01017808,1670
E01017809,1626
E01017810,2404
E01017811,1252
E01017812,1995
E01017813,1978
E01017814,1859
E01017815,1988
E01017816,1822
E01017817,2195
E01017818,2193
E01017819,1730
E01017820,1921
E01017821,1663
E01017822,2102
E01017823,1429
E01017824,1756
E01017825,1729
E01017826,1629
E01017827,2154
E01017828,1598
E01017829,2398
E01017830,2035
E01017831,1735
E01017832,1884
E01017833,2435
E01017834,1742
E01017835,1750
E01017836,1853
E01017837,3332
E01017838,1751
E01017839,2576
E01017840,2147
E01017841,3192
E01017843,1592
E01017844,1853
E01017845,1553
E01017846,1608
E01017847,1674
E01017848,1244
E01017849,1524
E01017850,1448
E01017851,1853
E01017852,2766
E01017853,1362
E01017854,1214
E01017855,1669
E01017856,1465
E01017857,1479
E01017858,2581
E01017859,1761
E01017860,1511
E01017861,1594
E01017862,1797
E01017863,1778
E01017864,1295
E01017865,1506
E01017866,1465
E01017867,1562
E01017868,1520
E01017869,1304
E01017870,1166
E01017871,1455
E01017872,1568
E01017873,1396
E01017874,1527
E01017875,1554
E01017876,2048
E01017877,1518
E01017878,2364
E01017880,1373
E01017881,1896
E01017882,1627
E01017883,1651
E01017884,1372
E01017885,2377
E01017886,1453
E01017887,1142
E01017888,1549
E01017889,1410
E01017890,1373
E01017891,1447
E01017892,1511
E01017893,1799
E01017894,1632
E01017895,1317
E01017896,1423
E01017897,1736
E01017898,1247
E01017899,1733
E01017900,1225
E01017901,1236
E01017902,1648
E01017903,1811
E01017904,2171
E01017905,2952
E01017906,2011
E01017907,1864
E01017910,2708
E01017911,1682
E01017912,1506
E01017913,2441
E01017914,1452
E01017915,1469
E01017916,1192
E01017917,1758
E01017918,1529
E01017919,1494
E01017920,1583
E01017921,1861
E01017922,2494
E01017923,1736
E01017924,1666
E01017925,2223
E01017926,1563
E01017927,1813
E01017928,1524
E01017929,1769
E01017930,1950
E01017931,1451
E01017932,1668
E01017933,2028
E01017934,1932
E01017935,2170
E01017936,1506
E01017937,1440
E01017938,1297
E01017939,1505
E01017940,1715
E01017941,1537
E01017942,1441
E01032609,1358
E01032610,1571
E01032955,1401
E01032956,1596
E01032957,1304
E01032958,1561
E01032961,1747
E01032962,1446
E01033951,1469
E01033952,1442
E01033953,1717
E01033954,1635
E01033955,2995
E01033956,1687
E01033957,1706
E01033958,1615
E01033959,1503
E01033960,2962
E01033961,1940
E01033962,1778
E01033963,1642
E01033964,1745
E01033965,1613
E01033966,2906
E01033967,1517
E01033968,1906
E01033969,1536
E01033970,1573
E01033971,1855
E01033972,1978
E01033973,1275
E01033974,1784
E01033975,1411
E01026949,1535
E01026950,1676
E01026951,1389
E01026952,1494
E01026953,1397
E01026954,1567
E01026955,1368
E01026956,2333
E01026957,2086
E01026958,1951
E01026959,1562
E01026960,1702
E01026961,1345
E01026962,1484
E01026963,1361
E01026965,1646
E01026966,1527
E01026967,1958
E01026968,1839
E01026969,1764
E01026970,1729
E01026971,1744
E01026972,1818
E01026973,1485
E01026974,1097
E01026975,1430
E01026976,1665
E01026979,1615
E01026980,1614
E01026981,1280
E01026982,2296
E01026983,1088
E01026984,1975
E01026985,2210
E01027031,2119
E01027032,1841
E01027033,1896
E01027034,1674
E01027035,1455
E01027037,2508
E01027038,2057
E01027039,2232
E01027040,1745
E01027041,1668
E01027042,1837
E01027043,2350
E01027044,2174
E01027045,2022
E01027046,1677
E01027047,1374
E01027048,2020
E01027049,1096
E01027050,2236
E01027051,2165
E01027052,1564
E01027053,2619
E01027054,1141
E01027055,1280
E01027056,1628
E01027057,2373
E01027058,1782
E01027059,1624
E01027060,2244
E01027061,2648
E01027062,2355
E01027063,1938
E01027064,1548
E01027065,2033
E01027066,2016
E01027067,1792
E01027069,1667
E01027070,1583
E01027071,1372
E01027072,1716
E01027073,2028
E01027074,2053
E01027075,1923
E01027076,2178
E01027078,2066
E01027079,1915
E01027080,1884
E01027081,1635
E01027082,1971
E01027083,1501
E01027084,2284
E01027085,1930
E01027086,2294
E01027087,1175
E01027088,1338
E01027089,2285
E01027090,2147
E01027091,2124
E01027092,1866
E01027094,1565
E01027095,1644
E01027096,1150
E01027097,1531
E01027098,1187
E01027099,1497
E01027100,1704
E01027102,1842
E01027103,1674
E01027104,2636
E01027105,2730
E01027106,2156
E01027107,1327
E01027108,1259
E01027109,1201
E01027111,2271
E01027112,2533
E01027113,2304
E01027114,1643
E01027115,2570
E01027116,2147
E01027117,1487
E01027119,1676
E01027120,1281
E01027121,3413
E01027122,1164
E01027123,2171
E01027125,1773
E01027126,2499
E01027127,1904
E01027128,1753
E01027129,2318
E01027130,1987
E01027131,2387
E01027309,1504
E01027310,1621
E01027311,1328
E01027312,1522
E01027313,1895
E01027314,2554
E01027316,2436
E01027317,1606
E01027318,1625
E01027319,1577
E01027320,4042
E01027321,1756
E01027322,1188
E01027323,2204
E01027324,1087
E01027325,1926
E01027326,2028
E01027327,1693
E01027328,1520
E01027329,2261
E01027330,1763
E01027331,1548
E01027332,1590
E01027333,2227
E01027334,1518
E01027335,1547
E01027336,1646
E01027337,1804
E01027338,3340
E01027339,1496
E01027340,1587
E01027341,1741
E01027342,1633
E01027343,1398
E01027344,1511
E01027345,1284
E01027346,1844
E01027347,1818
E01027348,2112
E01027350,1659
E01027351,1679
E01027352,1557
E01027353,1977
E01027354,2363
E01027355,1692
E01032963,1568
E01032964,1826
E01032965,2070
E01032966,2911
E01032967,2923
E01032969,1680
E01032970,2050
E01032971,1140
E01032972,1530
E01032973,1643
E01032974,1385
E01033244,2718
E01033245,1057
E01035393,2401
E01035394,1931
E01035395,1500
E01035396,2071
E01035397,2075
E01035398,1905
E01035407,1495
E01035408,2042
E01035409,1427
E01035410,1628
E01035411,1554
E01035412,1289
E01035413,1033
E01035414,1163
E01035415,2755
E01035416,2156
E01035429,2149
E01035430,2279
E01035431,1544
E01035432,1186
E01026986,2978
E01026987,1129
E01026988,1583
E01026989,1318
E01026991,1596
E01026992,2070
E01026993,2107
E01026994,1216
E01026998,2469
E01026999,1720
E01027000,1411
E01027001,2022
E01027002,1681
E01027003,1458
E01027004,1868
E01027005,2260
E01027006,2450
E01027007,1852
E01027008,1891
E01027009,1650
E01027010,1278
E01027011,2150
E01027012,2376
E01027013,1809
E01027015,1519
E01027016,1512
E01027017,2010
E01027018,3855
E01027019,2333
E01027020,1815
E01027021,1862
E01027022,1826
E01027023,2111
E01027024,1805
E01027025,1752
E01027026,2187
E01027027,2759
E01027028,2085
E01027029,2401
E01027030,1904
E01027132,2448
E01027133,2117
E01027134,1977
E01027135,1827
E01027136,1776
E01027137,1649
E01027138,1483
E01027139,1572
E01027140,1719
E01027141,2115
E01027142,1593
E01027143,1680
E01027144,1502
E01027145,1573
E01027146,1501
E01027147,2077
E01027148,1478
E01027149,1389
E01027151,2128
E01027152,2133
E01027153,2353
E01027154,2324
E01027155,2761
E01027156,1382
E01027158,1604
E01027159,1316
E01027160,2107
E01027161,1577
E01027162,1661
E01027163,1451
E01027164,1593
E01027165,1319
E01027166,1616
E01027167,1395
E01027168,2016
E01027169,1660
E01027170,1647
E01027171,1599
E01027172,1798
E01027173,1819
E01027174,1293
E01027175,1981
E01027176,1411
E01027177,1817
E01027178,2080
E01027179,2235
E01027180,2027
E01027181,1933
E01027182,1508
E01027183,1650
E01027184,1641
E01027185,1375
E01027186,1695
E01027187,1590
E01027188,2004
E01027189,1912
E01027190,1560
E01027191,2204
E01027192,1618
E01027193,1470
E01027194,1402
E01027195,1790
E01027196,1748
E01027197,1604
E01027198,1957
E01027199,1487
E01027200,1681
E01027201,2336
E01027202,2053
E01027203,1661
E01027204,1825
E01027205,2210
E01027207,1396
E01027208,1451
E01027209,1160
E01027210,1194
E01027211,1362
E01027212,1474
E01027213,1683
E01027214,1643
E01027215,1479
E01027216,2297
E01027217,2674
E01027218,1718
E01027219,1885
E01027220,1386
E01027221,1861
E01027222,1164
E01027224,2579
E01027225,1962
E01027226,2312
E01027227,2120
E01027228,2633
E01027229,1760
E01027230,1862
E01027231,1900
E01027232,3353
E01027233,1517
E01027234,1791
E01027235,1668
E01027236,1642
E01027237,2174
E01027238,2292
E01027239,1825
E01027240,1367
E01027241,2054
E01027242,1770
E01027243,1875
E01027244,1776
E01027245,1796
E01027246,2008
E01027247,1864
E01027248,1710
E01027249,1944
E01027250,1371
E01027252,1714
E01027253,1817
E01027254,2267
E01027255,1589
E01027256,1461
E01027257,1319
E01027258,1329
E01027259,1558
E01027260,1616
E01027261,2088
E01027262,1719
E01027263,1836
E01027264,1479
E01027265,1471
E01027267,1167
E01027268,1371
E01027269,1711
E01027270,1484
E01027271,1498
E01027272,1472
E01027273,1811
E01027274,2886
E01027275,1457
E01027277,1726
E01027279,2040
E01027280,2772
E01027281,1710
E01027282,1824
E01027283,1629
E01027284,1942
E01027285,1798
E01027286,1841
E01027287,1673
E01027288,2185
E01027289,1746
E01027290,2389
E01027291,1820
E01027292,1136
E01027293,1307
E01027294,1913
E01027295,3000
E01027296,1946
E01027297,1842
E01027298,4241
E01027299,1395
E01027300,1541
E01027301,2144
E01027302,1672
E01027303,1853
E01027304,1672
E01027305,1819
E01027306,1735
E01027307,2184
E01027308,1526
E01032976,2274
E01032978,1823
E01032979,1680
E01032980,1900
E01032981,3360
E01032982,1455
E01032983,1556
E01032984,1649
E01032985,2361
E01035399,1215
E01035400,2105
E01035401,1654
E01035402,2347
E01035403,1492
E01035404,1476
E01035405,2210
E01035406,1827
E01035417,1646
E01035418,2270
E01035419,1795
E01035420,1654
E01035421,1824
E01035422,1637
E01035423,2846
E01035424,2838
E01035425,1505
E01035426,1719
E01035427,2859
E01035428,2370
E01019078,1469
E01019079,1504
E01019080,2218
E01019081,1847
E01019082,1475
E01019083,1846
E01019084,1622
E01019085,2085
E01019086,1057
E01019087,1486
E01019088,1900
E01019089,1605
E01019090,1428
E01019091,1757
E01019092,1450
E01019093,1616
E01019094,2146
E01019095,1339
E01019096,2146
E01019097,1808
E01019098,1681
E01019099,1767
E01019100,2231
E01019101,1372
E01019102,1632
E01019104,1344
E01019106,1365
E01019107,1521
E01019108,1749
E01019109,1713
E01019110,1604
E01019111,2038
E01019112,1720
E01019113,1689
E01019114,1488
E01019115,1482
E01019116,1163
E01019117,1324
E01019118,1253
E01019119,1432
E01019120,1560
E01019121,1911
E01019122,1346
E01019123,1812
E01019124,2006
E01019125,1425
E01019126,1664
E01019127,1537
E01019128,1701
E01019129,2277
E01019130,1751
E01019131,1840
E01019132,1832
E01019133,1535
E01019134,1465
E01019135,1647
E01019136,2022
E01019137,1066
E01019188,1621
E01019189,1368
E01019190,2021
E01019191,1463
E01019192,1342
E01019193,2198
E01019194,2198
E01019195,1356
E01019196,1798
E01019197,2153
E01019198,1430
E01019199,1072
E01019200,1566
E01019201,1528
E01019202,1557
E01019203,2181
E01019204,1173
E01019205,1682
E01019206,1833
E01019207,1287
E01019208,1429
E01019209,1371
E01019210,1386
E01019211,1621
E01019212,1729
E01019215,1737
E01019216,1821
E01019217,1659
E01019218,1496
E01019219,2172
E01019220,1734
E01019221,1872
E01019222,1733
E01019223,1363
E01019224,1897
E01019225,1993
E01019226,1218
E01019227,1394
E01019228,1699
E01019229,1876
E01019230,1551
E01019231,1853
E01019232,1430
E01019233,1368
E01019234,1497
E01019235,1398
E01019236,1732
E01019237,1373
E01019238,1718
E01019239,1442
E01019240,2469
E01019241,1914
E01019242,1262
E01019243,1486
E01019244,1436
E01019245,1537
E01019246,1237
E01019247,1413
E01019248,1207
E01019249,1691
E01019250,1715
E01019251,2774
E01019252,1278
E01019253,1834
E01019254,1278
E01019255,1330
E01019256,1408
E01019257,1436
E01019258,1467
E01019259,1170
E01019260,1435
E01019261,1613
E01019262,1625
E01019264,1821
E01019265,1378
E01019266,1302
E01019267,1209
E01019269,1572
E01019270,1311
E01019271,1275
E01019272,1401
E01019273,1476
E01019274,1375
E01019275,2040
E01019277,1109
E01019278,1485
E01019279,1348
E01019280,1585
E01019281,1183
E01019282,1183
E01019283,1582
E01019284,1120
E01019285,1376
E01019286,1290
E01019287,1041
E01019288,1382
E01019289,1274
E01019290,1029
E01019291,1436
E01019292,1061
E01019293,1217
E01019294,1418
E01019295,1530
E01019296,1396
E01019298,1400
E01019299,1893
E01019300,1615
E01019301,1634
E01019302,1816
E01019303,1572
E01019304,1131
E01034068,1996
E01034070,1117
E01034071,1623
E01034072,1462
E01034073,1316
E01034074,2099
E01034075,2430
E01034076,2013
E01019138,1134
E01019139,1178
E01019141,1395
E01019142,1432
E01019143,1461
E01019144,1384
E01019145,1967
E01019146,1342
E01019147,1483
E01019148,1342
E01019149,1504
E01019150,1497
E01019151,1494
E01019152,1351
E01019153,1006
E01019154,1319
E01019155,1442
E01019156,1424
E01019157,1340
E01019158,1089
E01019159,1109
E01019160,1377
E01019161,2169
E01019162,1558
E01019163,1220
E01019164,1503
E01019165,1334
E01019166,1286
E01019167,1292
E01019168,1381
E01019169,1422
E01019170,1182
E01019171,1172
E01019172,1290
E01019173,1175
E01019175,1471
E01019176,1822
E01019177,1445
E01019178,1528
E01019179,1101
E01019180,1779
E01019182,1402
E01019184,1400
E01019185,1371
E01019186,1204
E01019187,1227
E01019305,2043
E01019306,1310
E01019307,2018
E01019308,1312
E01019309,2391
E01019310,1538
E01019311,1495
E01019312,1573
E01019313,1487
E01019314,1398
E01019315,1853
E01019316,1442
E01019317,1369
E01019318,1266
E01019319,1613
E01019320,1521
E01019321,1643
E01019322,1573
E01019323,1220
E01019324,1305
E01019325,1363
E01019326,3104
E01019327,1804
E01019328,1469
E01019329,1214
E01019330,1508
E01019331,1753
E01019332,1346
E01019333,1346
E01019334,1304
E01019335,1534
E01019336,1728
E01019337,1304
E01019338,1366
E01019339,1339
E01019340,1355
E01019343,1445
E01019344,1024
E01019345,1186
E01019346,1915
E01019347,1858
E01019348,1176
E01019349,1894
E01019350,1556
E01019351,1818
E01019352,2418
E01019353,1506
E01019354,1345
E01019355,1379
E01019356,1392
E01019357,1763
E01019358,1770
E01019359,2641
E01019360,2154
E01019361,1778
E01019362,1874
E01019363,2125
E01019364,2047
E01019365,2061
E01019366,1698
E01019368,2240
E01019369,2095
E01019370,2291
E01019371,2269
E01019372,1049
E01019373,1509
E01019374,1595
E01019375,1387
E01019376,1285
E01019377,1831
E01019378,1521
E01019379,1481
E01019380,1215
E01019381,2198
E01019382,2264
E01019383,2173
E01019384,2388
E01019385,1434
E01019386,1749
E01019387,2212
E01019388,2134
E01019389,2501
E01019390,1935
E01019391,1937
E01019392,1965
E01019393,1951
E01019394,2352
E01019395,1811
E01019396,1833
E01019397,1676
E01033160,2209
E01034069,2061
E01034077,2020
E01034078,1307
E01034079,1934
E01034080,2539
E01027555,1880
E01027556,2036
E01027557,1568
E01027558,1928
E01027559,1826
E01027560,2520
E01027561,2025
E01027562,1593
E01027563,1469
E01027564,1246
E01027565,1608
E01027566,1432
E01027567,1534
E01027568,2254
E01027569,1442
E01027570,2546
E01027571,1943
E01027572,2025
E01027573,1755
E01027574,2018
E01027575,1883
E01027576,1854
E01027577,1988
E01027578,1517
E01027579,1172
E01027580,1095
E01027582,1678
E01027583,2006
E01027584,1959
E01027585,1781
E01027586,1960
E01027587,1361
E01027588,1781
E01027589,2251
E01027590,3132
E01027591,1689
E01027592,1778
E01027593,1791
E01027594,1990
E01027595,2235
E01027596,1674
E01027597,1540
E01027598,1631
E01027599,1608
E01027600,1963
E01027601,2120
E01027603,2064
E01027604,1849
E01027605,1592
E01027606,1375
E01027607,1158
E01027608,1765
E01027609,1421
E01027610,1541
E01027612,1581
E01027613,1737
E01027614,1257
E01027615,1151
E01027616,1490
E01027617,1031
E01027618,2430
E01027619,2339
E01027620,1924
E01027622,1951
E01027623,1161
E01027624,1306
E01027625,1800
E01027626,1588
E01027627,1756
E01027628,1937
E01027629,1490
E01027630,1790
E01027631,1322
E01027632,1882
E01027633,1854
E01027634,2124
E01027635,2645
E01027636,2012
E01027637,1824
E01027638,1260
E01027639,1233
E01027640,1447
E01027641,1217
E01027642,1629
E01027643,1600
E01027644,2009
E01027645,2098
E01027646,1665
E01027647,1906
E01027648,1535
E01027649,2630
E01027650,1600
E01027651,1520
E01027652,1649
E01027653,1824
E01027654,1150
E01027655,1326
E01027656,1880
E01027657,1210
E01027658,1595
E01027659,1850
E01027660,1509
E01027661,1453
E01027662,1263
E01027663,1319
E01027665,1772
E01027666,1797
E01027667,1464
E01027668,1546
E01027669,1876
E01027670,2138
E01027671,1413
E01027672,1648
E01027673,1728
E01027674,1333
E01027675,3314
E01027676,1820
E01027677,1475
E01027678,1851
E01027679,1536
E01027680,1297
E01027681,1669
E01027682,1716
E01027683,2003
E01027684,1436
E01027685,1163
E01027686,1018
E01027687,2521
E01027688,1611
E01027689,1378
E01027690,1397
E01027691,1507
E01027692,1088
E01027693,1718
E01027694,1186
E01027695,1743
E01027696,2292
E01027697,1405
E01027698,1534
E01027699,1271
E01027700,1745
E01027701,1564
E01027702,1042
E01027703,2073
E01027704,1261
E01027705,1779
E01027706,1783
E01027707,1715
E01027708,1522
E01027709,1350
E01027710,1144
E01027711,1307
E01027712,2014
E01027713,1686
E01027714,1633
E01027715,1315
E01027716,1761
E01027717,1570
E01027718,2130
E01027719,1545
E01027720,1858
E01027721,1444
E01027722,1735
E01027723,1413
E01027724,1709
E01027725,1544
E01027726,1823
E01027727,1935
E01027728,1272
E01027729,1470
E01027730,1512
E01027731,1470
E01027732,1234
E01027733,1397
E01027734,1853
E01027735,1567
E01027736,1761
E01027737,2050
E01027738,1265
E01027739,1027
E01027740,1523
E01027741,1440
E01027742,1283
E01027743,1154
E01027744,1226
E01027745,1612
E01027746,1498
E01027747,1722
